btcopening,btcclosing,btcquantity,btcamount,daxopening,daxclosing,daxlowest,daxhighest,djiopening,djiclosing,djilowest,djihighest,hsiopening,hsiclosing,hsilowest,hsihighest,year,month,day,target
14799.99222,14849.81995,229.76933411,2718.0,22.71407700963642,23.29974937438965,22.71407700963642,23.29974937438965,22894.900390625,23428.19921875,22894.900390625,23518.599609375,25626.0,25626.0,25626.0,25626.0,2019,1,4,0
15052.00002,15203.00001,185.36383247,2512.0,23.292045309926156,23.25351333618164,23.159112572735463,23.292045309926156,23474.30078125,23531.30078125,23301.599609375,23687.69921875,25835.69921875,25835.69921875,25835.69921875,25835.69921875,2019,1,7,0
15203.00001,15207.0,227.02472123,2835.0,23.43653502450281,23.455801010131836,23.338281437483587,23.532863115342437,23680.30078125,23786.19921875,23581.400390625,23864.69921875,25835.599609375,25835.599609375,25835.599609375,25835.599609375,2019,1,8,0
15233.0,15111.06007,263.1576028,4646.0,23.734188160501496,23.82184600830078,23.667721794918034,23.82184600830078,23844.30078125,23879.099609375,23776.599609375,23985.400390625,26462.30078125,26462.30078125,26462.30078125,26462.30078125,2019,1,9,1
15111.06015,13932.00059,355.06929134,3697.0,23.715885757640276,23.667720794677734,23.503963595216042,23.752490394569616,23811.099609375,24001.900390625,23703.19921875,24014.80078125,26521.400390625,26521.400390625,26521.400390625,26521.400390625,2019,1,10,1
14049.87994,13970.95975,286.40890486,3149.0,23.510707264067804,23.49433135986328,23.494331359863278,23.529010501775137,23940.0,23995.900390625,23798.19921875,23996.30078125,26667.30078125,26667.30078125,26667.30078125,26667.30078125,2019,1,11,1
13500.0,14117.01,282.71487358,6895.0,23.34020473939332,23.561758041381836,23.292041617154197,23.561758041381836,23880.5,23909.80078125,23765.19921875,23964.900390625,26298.30078125,26298.30078125,26298.30078125,26298.30078125,2019,1,14,0
14188.99994,13789.98,402.49791337,3325.0,23.49433178701465,23.5521297454834,23.49433178701465,23.5521297454834,23914.099609375,24065.599609375,23887.900390625,24099.099609375,26830.30078125,26830.30078125,26830.30078125,26830.30078125,2019,1,15,1
13800.0,13683.12991926,190.70932084,2516.0,23.561758041381836,23.561758041381836,23.561758041381836,23.561758041381836,24139.900390625,24207.19921875,24119.69921875,24288.599609375,26902.099609375,26902.099609375,26902.099609375,26902.099609375,2019,1,16,1
13683.13,13786.10159,186.14386325,2389.0,23.455801010131836,23.455801010131836,23.455801010131836,23.455801010131836,24147.099609375,24370.099609375,24088.900390625,24474.5,26755.599609375,26755.599609375,26755.599609375,26755.599609375,2019,1,17,0
13786.0,13790.06,207.39029977,3454.0,24.06266356896103,24.06170082092285,23.876752145793933,24.06266356896103,24534.19921875,24706.30078125,24459.0,24747.30078125,27090.80078125,27090.80078125,27090.80078125,27090.80078125,2019,1,18,0
13603.0,13800.99,218.55332538,4383.0,23.792948030392406,23.759233474731445,23.417268665833042,23.792948030392406,24607.80078125,24404.5,24244.30078125,24607.80078125,27005.400390625,27005.400390625,27005.400390625,27005.400390625,2019,1,22,0
13801.54,13669.99942,164.3583753,2214.0,23.95670523101944,23.759233474731445,23.68698694842624,23.985602371697134,24577.19921875,24575.599609375,24307.19921875,24701.0,27008.19921875,27008.19921875,27008.19921875,27008.19921875,2019,1,23,1
13534.64035,13631.0,145.40757715,1930.0,23.715886545487244,23.783315658569336,23.715886545487244,23.80835997029746,24580.0,24553.19921875,24422.69921875,24626.30078125,27121.0,27121.0,27121.0,27121.0,2019,1,24,0
13631.0,13600.0,166.98246452,1950.0,24.158991366636368,24.236053466796875,24.158991366636368,24.303482574774144,24687.19921875,24732.400390625,24676.80078125,24860.19921875,27569.19921875,27569.19921875,27569.19921875,27569.19921875,2019,1,25,1
13350.00022,13099.32968,204.71175904,2396.0,24.245689392089844,24.245689392089844,24.245689392089844,24.245689392089844,24597.0,24528.19921875,24323.900390625,24597.0,27577.0,27577.0,27577.0,27577.0,2019,1,28,1
13098.66935,12824.97999,251.57056139,2541.0,24.207154490247163,24.236053466796875,24.207154490247163,24.236053466796875,24519.599609375,24578.400390625,24504.0,24674.900390625,27531.69921875,27531.69921875,27531.69921875,27531.69921875,2019,1,29,1
12760.0,12937.89811,187.71188605,2030.0,24.216789297971523,24.08000373840332,23.91817386712543,24.216789297971523,24826.5,25014.900390625,24790.900390625,25109.599609375,27642.80078125,27642.80078125,27642.80078125,27642.80078125,2019,1,30,0
12900.0,12502.01,258.86738633,2451.0,24.110831685617725,24.178260803222656,24.110831685617725,24.178260803222656,24954.5,24999.69921875,24842.099609375,25049.599609375,27942.5,27942.5,27942.5,27942.5,2019,1,31,1
12502.03,12650.0,184.02072905,2079.0,24.178259464345768,24.12238883972168,24.08193137139906,24.178259464345768,25025.30078125,25065.19921875,24982.5,25193.19921875,27930.69921875,27930.69921875,27930.69921875,27930.69921875,2019,2,1,0
12520.0,12600.0,203.25457298,2047.0,23.966338338729706,24.139728546142578,23.927808202252198,24.139728546142578,25062.099609375,25239.400390625,24977.69921875,25236.69921875,27990.19921875,27990.19921875,27990.19921875,27990.19921875,2019,2,4,0
12698.81635,13464.52999,377.88620066,3792.0,23.46543442255712,23.445205688476562,23.301677216393088,23.46543442255712,25042.400390625,25103.900390625,24883.0,25106.400390625,27946.30078125,27946.30078125,27946.30078125,27946.30078125,2019,2,8,0
13324.0,13610.4208,274.72735643,5483.0,23.349840663353564,23.426902770996094,23.301677535066574,23.460617328258106,25142.80078125,25053.099609375,25009.099609375,25196.80078125,28143.80078125,28143.80078125,28143.80078125,28143.80078125,2019,2,11,0
13708.6999,13511.0,275.32953581,3137.0,23.70914358774524,23.855560302734375,23.70914358774524,23.855560302734375,25152.0,25425.80078125,25152.0,25459.0,28171.30078125,28171.30078125,28171.30078125,28171.30078125,2019,2,12,1
13588.99994,13606.14006,309.8966891,3262.0,23.995234956143772,23.773681640625,23.773681640625004,23.995234956143772,25480.900390625,25543.30078125,25480.900390625,25625.900390625,28497.599609375,28497.599609375,28497.599609375,28497.599609375,2019,2,13,0
13699.99978,13435.0,263.86937502,2825.0,23.552129259618845,23.69565773010254,23.552129259618845,23.734187864314624,25460.69921875,25439.400390625,25308.099609375,25558.900390625,28432.099609375,28432.099609375,28432.099609375,28432.099609375,2019,2,14,1
13525.58763,13424.29108,216.98604986,2269.0,24.033767035123603,24.08193016052246,23.999087894515398,24.081930160522464,25564.599609375,25883.19921875,25564.599609375,25882.30078125,27900.80078125,27900.80078125,27900.80078125,27900.80078125,2019,2,15,1
14645.98,14900.1,338.45177973,4145.0,24.43352647021903,24.50095558166504,24.43352647021903,24.500955581665043,25872.30078125,25954.400390625,25846.5,25986.19921875,28514.099609375,28514.099609375,28514.099609375,28514.099609375,2019,2,20,0
14999.98998,15000.0,254.09325623,3104.0,24.351647449135182,24.36128044128418,24.351647449135182,24.36128044128418,25922.400390625,25849.69921875,25762.19921875,25938.900390625,28629.900390625,28629.900390625,28629.900390625,28629.900390625,2019,2,21,0
14999.98,14916.0,196.43629742,2682.0,24.36128044128418,24.36128044128418,24.36128044128418,24.36128044128418,25906.30078125,26031.80078125,25906.30078125,26052.900390625,28816.30078125,28816.30078125,28816.30078125,28816.30078125,2019,2,22,1
14549.98,14430.79002,262.49832969,3053.0,24.36128044128418,24.36128044128418,24.36128044128418,24.36128044128418,26126.19921875,26092.0,26080.69921875,26241.400390625,28921.400390625,28921.400390625,28921.400390625,28921.400390625,2019,2,25,1
14435.02002,14498.0,264.19677474,2861.0,24.582835930061954,24.844846725463867,24.582835930061954,24.84484672546387,26051.599609375,26058.0,25966.0,26155.30078125,28772.099609375,28772.099609375,28772.099609375,28772.099609375,2019,2,26,0
14400.07001,14324.68509,243.25791157,2958.0,24.732144493135603,24.673385620117188,24.65508238091236,24.732144493135603,25995.599609375,25985.19921875,25877.19921875,26039.69921875,28757.400390625,28757.400390625,28757.400390625,28757.400390625,2019,2,27,1
14340.01,14411.0,243.70063852,3021.0,24.74659194739841,24.08193016052246,24.081930160522464,24.785122080256407,25984.30078125,25916.0,25896.599609375,26029.19921875,28633.19921875,28633.19921875,28633.19921875,28633.19921875,2019,2,28,0
14498.99994,14701.0,268.68162883,5062.0,24.98837425100769,24.922870635986328,24.900716406492116,24.999932739790914,26019.69921875,26026.30078125,25914.400390625,26143.900390625,28812.19921875,28812.19921875,28812.19921875,28812.19921875,2019,3,1,0
14552.00001,14250.69005,67.04232306,1201.0,24.958512922657825,24.7562255859375,24.671455984288066,24.958512922657825,26122.19921875,25819.599609375,25611.599609375,26156.0,28959.599609375,28959.599609375,28959.599609375,28959.599609375,2019,3,4,1
14250.69,14535.85524,79.98112259,1287.0,24.78608731240176,24.7562255859375,24.756225585937496,24.78608731240176,25829.099609375,25806.599609375,25725.599609375,25877.19921875,28961.599609375,28961.599609375,28961.599609375,28961.599609375,2019,3,5,0
14403.00023,14830.52,242.89286729,3649.0,24.833287403721606,24.717693328857422,24.708060336176615,24.833287403721606,25818.80078125,25673.5,25633.69921875,25837.599609375,29037.599609375,29037.599609375,29037.599609375,29037.599609375,2019,3,6,0
14938.97,15123.71601,266.38672432,4241.0,24.31311748895729,24.3044490814209,24.303484496012544,24.37091360932022,25645.400390625,25468.099609375,25352.599609375,25645.400390625,28779.400390625,28779.400390625,28779.400390625,28779.400390625,2019,3,7,0
15011.97354,15199.0,365.799792,4817.0,24.265918731689453,24.265918731689453,24.265918731689453,24.265918731689453,25347.400390625,25450.099609375,25252.5,25466.099609375,28228.400390625,28228.400390625,28228.400390625,28228.400390625,2019,3,8,0
15230.0,14910.0,327.84474875,3503.0,24.409444808959964,24.40944480895996,24.400774564392293,24.414260386627234,25208.0,25650.900390625,25208.0,25661.599609375,28503.30078125,28503.30078125,28503.30078125,28503.30078125,2019,3,11,1
14900.01,15044.99999,324.77343854,3505.0,24.62136489831744,24.515405654907227,24.505772662359846,24.62136489831744,25600.30078125,25554.69921875,25522.19921875,25675.400390625,28920.900390625,28920.900390625,28920.900390625,28920.900390625,2019,3,12,0
15044.71997,15049.99999,218.83038231,2417.0,24.56356999750223,24.70806121826172,24.56356999750223,24.708061218261722,25637.19921875,25702.900390625,25571.30078125,25776.5,28807.400390625,28807.400390625,28807.400390625,28807.400390625,2019,3,13,0
15049.99999,15051.96754,258.39135066,3283.0,24.765856454955962,24.717693328857422,24.66953020275888,24.765856454955962,25692.30078125,25709.900390625,25621.30078125,25752.80078125,28851.400390625,28851.400390625,28851.400390625,28851.400390625,2019,3,14,0
15110.0,15240.0,270.08157207,3372.0,24.95851561593771,24.955625534057617,24.910352484084765,24.95851561593771,25721.0,25848.900390625,25649.69921875,25927.900390625,29012.30078125,29012.30078125,29012.30078125,29012.30078125,2019,3,15,0
15198.98999,15311.0,318.04326159,3993.0,25.006676530054452,24.977779388427734,24.862185310004232,25.006676530054452,25914.099609375,25914.099609375,25914.099609375,25914.099609375,29360.19921875,29360.19921875,29360.19921875,29360.19921875,2019,3,18,0
15311.0,15400.0,396.31107825,4156.0,25.208965158508548,25.189699172973633,25.160802031976765,25.286027263342707,25887.400390625,25887.400390625,25887.400390625,25887.400390625,29466.30078125,29466.30078125,29466.30078125,29466.30078125,2019,3,19,0
15370.0,15413.05,286.20782326,3538.0,24.915166712938372,24.89590072631836,24.88145215500616,24.915166712938372,25745.69921875,25745.69921875,25745.69921875,25745.69921875,29321.0,29321.0,29321.0,29321.0,2019,3,20,0
15500.0,15432.00001,286.5664446,3646.0,24.69842836756111,24.727327346801758,24.69842836756111,24.727327346801758,25962.5,25962.5,25962.5,25962.5,29071.599609375,29071.599609375,29071.599609375,29071.599609375,2019,3,21,1
15539.1,15990.0,253.36846957,4593.0,24.399810439172253,24.19752311706543,24.19752311706543,24.44701081433051,25502.30078125,25502.30078125,25502.30078125,25502.30078125,29113.400390625,29113.400390625,29113.400390625,29113.400390625,2019,3,22,0
15905.02,15500.0,441.59167916,4235.0,24.274588008635494,24.11949920654297,24.119499206542972,24.274588008635494,25516.80078125,25516.80078125,25516.80078125,25516.80078125,28523.30078125,28523.30078125,28523.30078125,28523.30078125,2019,3,25,1
15500.00001,15497.00205,300.44741244,3804.0,24.119499206542972,24.11949920654297,24.119499206542972,24.119499206542972,25657.69921875,25657.69921875,25657.69921875,25657.69921875,28566.900390625,28566.900390625,28566.900390625,28566.900390625,2019,3,26,1
15497.00205,16139.34938,326.45346292,4465.0,24.168626403009107,24.255321502685547,24.168626403009107,24.276512984897817,25625.599609375,25625.599609375,25625.599609375,25625.599609375,28728.19921875,28728.19921875,28728.19921875,28728.19921875,2019,3,27,0
15877.0,16414.09,353.50622474,5160.0,24.419079041424833,24.457609176635742,24.28518356034954,24.45760917663574,25928.69921875,25928.69921875,25928.69921875,25928.69921875,29051.400390625,29051.400390625,29051.400390625,29051.400390625,2019,3,29,0
16451.95642999,16410.00002,503.58096699,4764.0,24.765855527113143,24.71576690673828,24.70324383299186,24.765855527113143,26258.400390625,26258.400390625,26258.400390625,26258.400390625,29562.0,29562.0,29562.0,29562.0,2019,4,1,1
19479.88999,19474.99976999,845.64902823,12171.0,25.141536427126255,25.31974220275879,25.141536427126255,25.319742202758793,26218.099609375,26218.099609375,26218.099609375,26218.099609375,29986.400390625,29986.400390625,29986.400390625,29986.400390625,2019,4,3,1
19351.00901,19295.0,471.35969346,6756.0,25.41414284148979,25.372722625732422,25.31107183883841,25.47097621329705,26384.599609375,26384.599609375,26384.599609375,26384.599609375,29936.30078125,29936.30078125,29936.30078125,29936.30078125,2019,4,4,1
20470.0,20887.0,433.41851458,7651.0,25.536479829877152,25.372722625732422,25.363089632864433,25.536479829877152,26341.0,26341.0,26341.0,26341.0,30077.19921875,30077.19921875,30077.19921875,30077.19921875,2019,4,8,0
20887.0,20573.0,434.61033751,5483.0,25.324559378073403,25.208965301513672,25.208965301513672,25.324559378073403,26150.599609375,26150.599609375,26150.599609375,26150.599609375,30157.5,30157.5,30157.5,30157.5,2019,4,9,1
20480.0,20682.59675,448.0592504,6257.0,25.349604057850858,25.335155487060547,25.335155487060547,25.349604057850858,26157.19921875,26157.19921875,26157.19921875,26157.19921875,30119.599609375,30119.599609375,30119.599609375,30119.599609375,2019,4,10,0
20819.97999,19504.00004,574.48381579,6961.0,25.28602869819012,25.337081909179688,25.28602869819012,25.355385147668123,26143.099609375,26143.099609375,26143.099609375,26143.099609375,29839.400390625,29839.400390625,29839.400390625,29839.400390625,2019,4,11,1
19631.99,20168.05001,359.7662652,5509.0,25.58464269627898,25.6231746673584,25.526846576965355,25.679045290501357,26412.30078125,26412.30078125,26412.30078125,26412.30078125,29909.80078125,29909.80078125,29909.80078125,29909.80078125,2019,4,12,0
20299.0,19886.90001,386.66994456,5612.0,25.59427646489977,25.67037582397461,25.567304819248776,25.67037582397461,26384.80078125,26384.80078125,26384.80078125,26384.80078125,29810.69921875,29810.69921875,29810.69921875,29810.69921875,2019,4,15,1
19886.9,20380.0,365.4824641,5677.0,25.76766710189327,25.81583023071289,25.76766710189327,25.835096217162974,26452.69921875,26452.69921875,26452.69921875,26452.69921875,30129.900390625,30129.900390625,30129.900390625,30129.900390625,2019,4,16,0
20380.0,20881.00999999,383.65785523,5903.0,25.912155815193437,25.86399269104004,25.86399269104004,25.959356191309286,26449.5,26449.5,26449.5,26449.5,30124.69921875,30124.69921875,30124.69921875,30124.69921875,2019,4,17,0
20881.0,21001.07001,370.92951781,5907.0,25.878443881583244,25.97958755493164,25.878443881583244,25.97958755493164,26559.5,26559.5,26559.5,26559.5,29963.30078125,29963.30078125,29963.30078125,29963.30078125,2019,4,18,0
21712.68999999,22392.9,549.70784422,7962.0,25.802344428568126,25.888076782226562,25.802344428568126,25.888076782226562,26656.400390625,26656.400390625,26656.400390625,26656.400390625,29963.19921875,29963.19921875,29963.19921875,29963.19921875,2019,4,23,0
22392.88,22234.47975,522.50691518,7053.0,25.89289248780604,25.90349006652832,25.854362351990343,25.984405005316336,26597.0,26597.0,26597.0,26597.0,29805.80078125,29805.80078125,29805.80078125,29805.80078125,2019,4,24,1
22100.00001,21755.0,516.43506772,6628.0,25.748400377663927,25.844728469848633,25.748400377663927,25.88326044164473,26462.099609375,26462.099609375,26462.099609375,26462.099609375,29549.80078125,29549.80078125,29549.80078125,29549.80078125,2019,4,25,1
21755.0,20723.40046,577.867925,6605.0,25.921790970721574,25.97862434387207,25.879406168561786,25.979587091989963,26543.30078125,26543.30078125,26543.30078125,26543.30078125,29605.0,29605.0,29605.0,29605.0,2019,4,26,1
21126.01026,20819.99993,478.0686948,5735.0,25.969954098894306,25.97862434387207,25.881333502103146,26.008486071276945,26554.400390625,26554.400390625,26554.400390625,26554.400390625,29892.80078125,29892.80078125,29892.80078125,29892.80078125,2019,4,29,1
20819.99993,21200.0,455.38551273,6016.0,25.950689492999373,26.129858016967773,25.950689492999373,26.146233921211447,26592.900390625,26592.900390625,26592.900390625,26592.900390625,29699.099609375,29699.099609375,29699.099609375,29699.099609375,2019,4,30,0
21800.0,22991.0,762.71445311,10254.0,26.00848612451139,26.210773468017578,26.00848612451139,26.210773468017578,26504.900390625,26504.900390625,26504.900390625,26504.900390625,30081.599609375,30081.599609375,30081.599609375,30081.599609375,2019,5,3,0
22828.99993,23149.0,380.99363888,6013.0,25.60390878103369,25.93142318725586,25.60390878103369,25.940093431973978,26438.5,26438.5,26438.5,26438.5,29209.80078125,29209.80078125,29209.80078125,29209.80078125,2019,5,6,0
23149.41,23597.0,552.34308839,9248.0,25.613541086310125,25.458454132080078,25.382354777059884,25.613541086310125,25965.099609375,25965.099609375,25965.099609375,25965.099609375,29363.0,29363.0,29363.0,29363.0,2019,5,7,0
23535.82,24016.0,413.09170737,6876.0,25.690603733799822,25.695419311523438,25.690603733799822,25.78211440899261,25967.30078125,25967.30078125,25967.30078125,25967.30078125,29003.19921875,29003.19921875,29003.19921875,29003.19921875,2019,5,8,0
24017.0,24980.0,407.01626527,8294.0,25.34671390557061,25.551891326904297,25.34671390557061,25.551891326904297,25828.400390625,25828.400390625,25828.400390625,25828.400390625,28311.099609375,28311.099609375,28311.099609375,28311.099609375,2019,5,9,0
24980.0,25889.98985,666.32322823,10818.0,25.517213798937057,25.661705017089844,25.517213798937057,25.661705017089847,25942.400390625,25942.400390625,25942.400390625,25942.400390625,28550.19921875,28550.19921875,28550.19921875,28550.19921875,2019,5,10,0
31532.00002,32000.12,968.25925626,20252.0,25.311074019951494,25.342863082885742,25.311074019951494,25.342863082885742,25532.0,25532.0,25532.0,25532.0,28122.0,28122.0,28122.0,28122.0,2019,5,14,0
32100.0,33201.98,609.62019579,18356.0,25.53166198730469,25.531661987304688,25.53166198730469,25.53166198730469,25648.0,25648.0,25648.0,25648.0,28268.69921875,28268.69921875,28268.69921875,28268.69921875,2019,5,15,0
33201.98,31950.0,560.1858483,11807.0,25.815830372696883,25.83509635925293,25.815830372696883,25.83509635925293,25862.69921875,25862.69921875,25862.69921875,25862.69921875,28275.099609375,28275.099609375,28275.099609375,28275.099609375,2019,5,16,1
31950.0,30200.0,954.94816658,16210.0,25.62317449499375,25.596202850341797,25.596202850341797,25.627027324614676,25764.0,25764.0,25764.0,25764.0,27946.5,27946.5,27946.5,27946.5,2019,5,17,1
31899.99993,32599.99999,541.35252226,10856.0,25.17043354531528,25.247495651245117,25.17043354531528,25.339970913283132,25679.900390625,25679.900390625,25679.900390625,25679.900390625,27787.599609375,27787.599609375,27787.599609375,27787.599609375,2019,5,20,0
32599.99999,32710.49,344.29232657,9464.0,25.41125352287895,25.41607093811035,25.41125352287895,25.473867059748095,25877.30078125,25877.30078125,25877.30078125,25877.30078125,27657.19921875,27657.19921875,27657.19921875,27657.19921875,2019,5,21,0
32699.99993,31720.97984,499.33475342,11036.0,25.41607093811035,25.41607093811035,25.41607093811035,25.41607093811035,25776.599609375,25776.599609375,25776.599609375,25776.599609375,27705.900390625,27705.900390625,27705.900390625,27705.900390625,2019,5,22,1
31720.97984,32069.9593,305.29312197,7717.0,25.045209300282583,25.097227096557617,24.962367027880596,25.099152592831153,25490.5,25490.5,25490.5,25490.5,27267.099609375,27267.099609375,27267.099609375,27267.099609375,2019,5,23,0
31856.01111,32648.71897,347.91101328,8877.0,25.09722709655762,25.097227096557617,25.09722709655762,25.09722709655762,25585.69921875,25585.69921875,25585.69921875,25585.69921875,27353.900390625,27353.900390625,27353.900390625,27353.900390625,2019,5,24,0
35450.0,35320.0,377.88148728,11329.0,25.20511299675196,25.141536712646484,25.10396932597179,25.20511299675196,25347.80078125,25347.80078125,25347.80078125,25347.80078125,27390.80078125,27390.80078125,27390.80078125,27390.80078125,2019,5,28,1
35319.99,34599.0,405.0715233,10843.0,24.717694372189282,24.514442443847656,24.4421977516504,24.85158985268487,25126.400390625,25126.400390625,25126.400390625,25126.400390625,27235.69921875,27235.69921875,27235.69921875,27235.69921875,2019,5,29,1
34599.0,34247.95985,714.76140318,13400.0,24.775488937085022,24.853515625,24.775488937085022,24.9719979416519,25169.900390625,25169.900390625,25169.900390625,25169.900390625,27114.900390625,27114.900390625,27114.900390625,27114.900390625,2019,5,30,1
33900.02023,34395.0,393.25437917,8936.0,24.563571949727653,26.191511154174805,24.534672968356745,26.19151115417481,24815.0,24815.0,24815.0,24815.0,26901.099609375,26901.099609375,26901.099609375,26901.099609375,2019,5,31,0
34499.99,32898.64893,607.30332095,11862.0,24.717692976767296,24.87663459777832,24.708059984223706,24.881450175397386,24819.80078125,24819.80078125,24819.80078125,24819.80078125,26893.900390625,26893.900390625,26893.900390625,26893.900390625,2019,6,3,1
32869.95983,31795.95864,902.50342428,14955.0,25.189700724910843,25.13190460205078,24.93924840944309,25.20511388174948,25332.19921875,25332.19921875,25332.19921875,25332.19921875,26761.5,26761.5,26761.5,26761.5,2019,6,4,1
31700.0,30898.99,529.59754559,9664.0,25.156948089599606,25.15694808959961,25.156948089599606,25.156948089599606,25539.599609375,25539.599609375,25539.599609375,25539.599609375,26895.400390625,26895.400390625,26895.400390625,26895.400390625,2019,6,5,1
36339.08952,34915.0,248.01099029,5870.0,27.878561406547515,27.95270538330078,27.715441263596635,27.957649446448897,29160.099609375,29160.099609375,29160.099609375,29160.099609375,27909.099609375,27909.099609375,27909.099609375,27909.099609375,2020,1,23,1
35003.99958,35318.53385,193.44571178,4733.0,28.234456957996095,27.987306594848633,27.90821855406575,28.323431239577793,28989.69921875,28989.69921875,28989.69921875,28989.69921875,27949.599609375,27949.599609375,27949.599609375,27949.599609375,2020,1,24,0
38805.00003,38672.0,322.82589777,8361.0,27.621524855276228,27.537492752075195,27.40600933333385,27.621524855276228,28734.400390625,28734.400390625,28734.400390625,28734.400390625,27160.599609375,27160.599609375,27160.599609375,27160.599609375,2020,1,29,1
38750.0,39601.0,470.88233771,10007.0,27.245854460247422,27.389202117919922,27.19148108074354,27.389202117919925,28859.400390625,28859.400390625,28859.400390625,28859.400390625,26449.099609375,26449.099609375,26449.099609375,26449.099609375,2020,1,30,0
39759.98999,40000.00004,229.67979994,6051.0,27.067906746272044,26.791099548339844,26.79109954833984,27.067906746272044,28256.0,28256.0,28256.0,28256.0,26312.599609375,26312.599609375,26312.599609375,26312.599609375,2020,1,31,0
40326.39,39700.00004,184.44021414,4746.0,26.919617276066283,27.072851181030273,26.919617276066283,27.08767959952085,28399.80078125,28399.80078125,28399.80078125,28399.80078125,26357.0,26357.0,26357.0,26357.0,2020,2,3,1
39829.22748,39100.32165,209.85433381,5327.0,27.542436502904717,27.502891540527344,27.433689741974533,27.609660299095623,28807.599609375,28807.599609375,28807.599609375,28807.599609375,26676.0,26676.0,26676.0,26676.0,2020,2,4,1
39346.85993,40700.0,354.19972386,7854.0,27.79947433644598,27.84890365600586,27.79947433644598,27.84890365600586,29290.900390625,29290.900390625,29290.900390625,29290.900390625,26786.69921875,26786.69921875,26786.69921875,26786.69921875,2020,2,5,0
40700.0,41885.0,248.79401493,6865.0,28.06639392695492,27.920082092285156,27.920082092285156,28.06639392695492,29379.80078125,29379.80078125,29379.80078125,29379.80078125,27493.69921875,27493.69921875,27493.69921875,27493.69921875,2020,2,6,0
41890.0,42053.12999999,229.67766297,5735.0,27.720384877904245,27.631410598754883,27.577037218651654,27.720384877904245,29102.5,29102.5,29102.5,29102.5,27404.30078125,27404.30078125,27404.30078125,27404.30078125,2020,2,7,0
43738.99993,42305.0,305.54615415,8020.0,27.502892118318737,27.656126022338867,27.502892118318737,27.697647102342845,29276.80078125,29276.80078125,29276.80078125,29276.80078125,27241.30078125,27241.30078125,27241.30078125,27241.30078125,2020,2,10,1
42305.01,44398.0,376.28531532,9601.0,27.83901734619822,27.932933807373047,27.83901734619822,27.932933807373047,29276.30078125,29276.30078125,29276.30078125,29276.30078125,27583.900390625,27583.900390625,27583.900390625,27583.900390625,2020,2,11,0
44398.0,45225.52,297.38873687,8299.0,28.03673692509721,28.130653381347656,27.9279901653069,28.23445607808882,29551.400390625,29551.400390625,29551.400390625,29551.400390625,27823.69921875,27823.69921875,27823.69921875,27823.69921875,2020,2,12,0
45350.0,44897.55331,242.44623634,8344.0,28.1355961220213,27.95270538330078,27.95270538330078,28.1355961220213,29423.30078125,29423.30078125,29423.30078125,29423.30078125,27730.0,27730.0,27730.0,27730.0,2020,2,13,1
44897.55301,44780.94993,135.58576663,4298.0,28.076281018384243,27.942819595336914,27.942819595336918,28.076281018384243,29398.099609375,29398.099609375,29398.099609375,29398.099609375,27815.599609375,27815.599609375,27815.599609375,27815.599609375,2020,2,14,1
42461.66001,44047.06,297.69413856,5830.0,27.78958737759678,27.740156173706055,27.740156173706055,27.878561658992464,29232.19921875,29232.19921875,29232.19921875,29232.19921875,27530.19921875,27530.19921875,27530.19921875,27530.19921875,2020,2,18,0
44047.05002,42503.68142,245.26824284,5950.0,27.79947305603018,27.91810417175293,27.79947305603018,27.926012409972426,29348.0,29348.0,29348.0,29348.0,27655.80078125,27655.80078125,27655.80078125,27655.80078125,2020,2,19,1
42503.86174999,42800.0,208.32281945,4467.0,27.97742004761204,27.621524810791016,27.621524810791016,27.97742004761204,29220.0,29220.0,29220.0,29220.0,27609.19921875,27609.19921875,27609.19921875,27609.19921875,2020,2,20,0
42816.26,42868.0,139.42387654,4173.0,27.623501833731325,27.60175323486328,27.52167713393305,27.623501833731325,28992.400390625,28992.400390625,28992.400390625,28992.400390625,27308.80078125,27308.80078125,27308.80078125,27308.80078125,2020,2,21,0
42998.46985999,42904.90999,41.28474506,1640.0,26.494517611962635,26.509347915649414,25.915198621206407,26.562731352099068,27960.80078125,27960.80078125,27960.80078125,27960.80078125,26820.900390625,26820.900390625,26820.900390625,26820.900390625,2020,2,24,1
42904.78998999,41198.85,122.06428182,3915.0,26.49451735065327,25.851926803588867,25.82622408679792,26.49451735065327,27081.400390625,27081.400390625,27081.400390625,27081.400390625,26893.19921875,26893.19921875,26893.19921875,26893.19921875,2020,2,25,1
41150.0,39349.11699,330.88350416,7145.0,25.96067456912499,25.871700286865234,25.802498486353787,26.16234973462095,26957.599609375,26957.599609375,26957.599609375,26957.599609375,26696.5,26696.5,26696.5,26696.5,2020,2,26,1
39349.11685,40237.0,273.854732,5407.0,25.327970085112874,24.92264175415039,24.92264175415039,25.706603868829436,25766.599609375,25766.599609375,25766.599609375,25766.599609375,26778.599609375,26778.599609375,26778.599609375,26778.599609375,2020,2,27,0
40237.0,39372.26402,171.88755044,4432.0,24.230622277240638,24.665607452392578,24.194043374169496,24.710094594005934,25409.400390625,25409.400390625,25409.400390625,25409.400390625,26129.900390625,26129.900390625,26129.900390625,26129.900390625,2020,2,28,1
38799.99,39940.00017,199.23631049,4410.0,24.804009554769078,25.070932388305664,24.621118821689958,25.130247945000168,26703.30078125,26703.30078125,26703.30078125,26703.30078125,26291.69921875,26291.69921875,26291.69921875,26291.69921875,2020,3,2,0
